subscriber_id,signup_date,country,region,age,gender,plan_type,monthly_price_usd,household_size,primary_device,payment_method,tenure_months,is_active,churn_date
SUB113221,2020-09-08,Mexico,Latin America,23,Female,Premium,22.99,4,Smart TV,PayPal,69,True,2026-05-30
SUB113222,2024-07-07,Mexico,Latin America,59,Male,Premium,22.99,1,Smart TV,Credit Card,23,True,2026-05-30
SUB113223,2025-05-01,United States,North America,25,Male,Standard,15.49,2,Game Console,PayPal,13,True,2026-05-30
SUB113224,2025-08-25,Japan,East Asia,29,Female,Standard,15.49,2,Laptop,Credit Card,9,True,2026-05-30
SUB113225,2025-08-16,India,South Asia,23,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,9,True,2026-05-30
SUB113226,2022-06-05,Brazil,Latin America,50,Female,Basic with Ads,6.99,1,Laptop,Mobile Wallet,48,True,2026-05-30
SUB113227,2022-08-20,Japan,East Asia,54,Male,Premium,22.99,2,Tablet,Credit Card,46,True,2026-05-30
SUB113228,2025-07-03,United States,North America,53,Female,Premium,22.99,3,Game Console,Carrier Billing,11,True,2026-05-30
SUB113229,2021-04-01,Spain,Europe,53,Female,Basic with Ads,6.99,1,Laptop,PayPal,62,True,2026-05-30
SUB113230,2025-12-18,United Kingdom,Europe,28,Female,Standard,15.49,2,Mobile,Debit Card,5,True,2026-05-30
SUB113231,2022-03-07,Japan,East Asia,57,Male,Standard,15.49,1,Smart TV,Credit Card,51,True,2026-05-30
SUB113232,2020-01-14,Mexico,Latin America,33,Male,Basic with Ads,6.99,1,Streaming Stick,Debit Card,77,True,2026-05-30
SUB113233,2024-08-03,Mexico,Latin America,15,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,22,True,2026-05-30
SUB113234,2022-07-30,France,Europe,30,Male,Basic with Ads,6.99,1,Streaming Stick,Mobile Wallet,46,True,2026-05-30
SUB113235,2024-02-18,United States,North America,40,Female,Premium,22.99,1,Game Console,Debit Card,27,True,2026-05-30
SUB113236,2021-01-30,United States,North America,27,Male,Basic with Ads,6.99,1,Mobile,Debit Card,64,True,2026-05-30
SUB113237,2019-03-08,Mexico,Latin America,37,Undisclosed,Basic with Ads,6.99,1,Mobile,Mobile Wallet,88,False,2023-07-11
SUB113238,2024-09-06,United States,North America,42,Male,Standard,15.49,1,Smart TV,Credit Card,21,True,2026-05-30
SUB113239,2022-12-12,United States,North America,41,Male,Basic with Ads,6.99,1,Game Console,Credit Card,42,True,2026-05-30
SUB113240,2023-05-04,United States,North America,44,Female,Basic with Ads,6.99,1,Mobile,Debit Card,37,True,2026-05-30
SUB113241,2021-04-12,India,South Asia,33,Male,Premium,22.99,3,Smart TV,Credit Card,62,True,2026-05-30
SUB113242,2020-12-22,Egypt,Middle East,26,Male,Premium,22.99,4,Smart TV,Debit Card,66,True,2026-05-30
SUB113243,2025-03-05,United States,North America,16,Male,Basic with Ads,6.99,1,Mobile,Debit Card,15,True,2026-05-30
SUB113244,2025-07-18,India,South Asia,34,Male,Basic with Ads,6.99,1,Mobile,Credit Card,10,True,2026-05-30
SUB113245,2018-06-06,Australia,Oceania,29,Male,Premium,22.99,3,Smart TV,PayPal,97,True,2026-05-30
SUB113246,2023-08-25,Indonesia,Southeast Asia,34,Male,Standard,15.49,2,Mobile,Debit Card,33,True,2026-05-30
SUB113247,2017-07-14,United States,North America,13,Male,Standard,15.49,1,Mobile,Credit Card,108,False,2017-12-16
SUB113248,2020-06-19,Turkey,Middle East,16,Male,Basic with Ads,6.99,1,Game Console,Gift Card,72,False,2026-01-26
SUB113249,2024-05-08,United States,North America,42,Male,Standard,15.49,1,Smart TV,Mobile Wallet,25,True,2026-05-30
SUB113250,2023-07-08,France,Europe,14,Female,Basic with Ads,6.99,1,Mobile,Credit Card,35,True,2026-05-30
SUB113251,2018-11-27,United States,North America,33,Male,Standard,15.49,2,Game Console,Carrier Billing,91,False,2022-09-03
SUB113252,2021-08-27,United Kingdom,Europe,25,Male,Premium,22.99,3,Mobile,PayPal,57,True,2026-05-30
SUB113253,2020-05-08,United States,North America,24,Male,Standard,15.49,2,Mobile,Debit Card,73,False,2020-07-22
SUB113254,2024-04-18,Spain,Europe,37,Female,Premium,22.99,4,Mobile,Gift Card,25,True,2026-05-30
SUB113255,2026-01-26,United States,North America,36,Female,Standard,15.49,1,Laptop,Credit Card,4,True,2026-05-30
SUB113256,2023-12-01,South Korea,East Asia,43,Male,Standard,15.49,1,Mobile,Credit Card,30,True,2026-05-30
SUB113257,2024-09-09,Spain,Europe,21,Male,Premium,22.99,3,Smart TV,Credit Card,21,True,2026-05-30
SUB113258,2017-12-29,United States,North America,24,Male,Premium,22.99,4,Tablet,PayPal,102,True,2026-05-30
SUB113259,2024-02-24,Turkey,Middle East,50,Female,Standard,15.49,2,Laptop,PayPal,27,True,2026-05-30
SUB113260,2022-04-05,India,South Asia,33,Female,Premium,22.99,1,Game Console,Credit Card,50,True,2026-05-30
SUB113261,2020-10-05,United States,North America,40,Male,Premium,22.99,1,Smart TV,Credit Card,68,True,2026-05-30
SUB113262,2018-03-29,United States,North America,29,Undisclosed,Standard,15.49,2,Smart TV,PayPal,99,True,2026-05-30
SUB113263,2019-04-28,India,South Asia,41,Female,Standard,15.49,2,Smart TV,Credit Card,86,True,2026-05-30
SUB113264,2019-03-08,United States,North America,13,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,88,True,2026-05-30
SUB113265,2021-09-29,South Korea,East Asia,50,Male,Basic with Ads,6.99,1,Mobile,Credit Card,56,True,2026-05-30
SUB113266,2018-01-11,Brazil,Latin America,30,Female,Basic with Ads,6.99,1,Laptop,Credit Card,102,False,2020-07-10
SUB113267,2025-12-23,United Kingdom,Europe,19,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,5,True,2026-05-30
SUB113268,2023-12-16,United Kingdom,Europe,22,Undisclosed,Premium,22.99,2,Smart TV,Carrier Billing,29,True,2026-05-30
SUB113269,2024-04-14,Germany,Europe,32,Male,Standard,15.49,2,Mobile,PayPal,25,True,2026-05-30
SUB113270,2019-09-08,India,South Asia,34,Female,Premium,22.99,3,Laptop,Debit Card,81,False,2025-02-18
SUB113271,2022-04-20,Brazil,Latin America,37,Male,Premium,22.99,4,Smart TV,Credit Card,50,True,2026-05-30
SUB113272,2021-06-27,Turkey,Middle East,20,Male,Standard,15.49,2,Laptop,Debit Card,60,True,2026-05-30
SUB113273,2020-08-20,United States,North America,47,Non-binary,Premium,22.99,3,Mobile,PayPal,70,True,2026-05-30
SUB113274,2022-03-22,Brazil,Latin America,29,Female,Standard,15.49,1,Smart TV,Credit Card,51,True,2026-05-30
SUB113275,2025-07-30,Argentina,Latin America,28,Male,Basic with Ads,6.99,1,Streaming Stick,Debit Card,10,False,2026-03-01
SUB113276,2025-06-11,South Korea,East Asia,33,Female,Premium,22.99,3,Tablet,PayPal,11,True,2026-05-30
SUB113277,2026-05-13,Thailand,Southeast Asia,44,Female,Standard,15.49,1,Smart TV,Debit Card,1,False,2026-06-12
SUB113278,2018-02-19,India,South Asia,35,Male,Standard,15.49,2,Mobile,Debit Card,100,True,2026-05-30
SUB113279,2021-12-09,Japan,East Asia,28,Female,Standard,15.49,1,Smart TV,Credit Card,54,True,2026-05-30
SUB113280,2020-06-04,India,South Asia,31,Female,Standard,15.49,2,Mobile,Credit Card,72,True,2026-05-30
SUB113281,2023-11-28,United States,North America,51,Male,Standard,15.49,2,Smart TV,Gift Card,30,True,2026-05-30
SUB113282,2022-01-15,Egypt,Middle East,49,Female,Premium,22.99,1,Smart TV,Credit Card,53,True,2026-05-30
SUB113283,2025-07-08,United States,North America,40,Undisclosed,Premium,22.99,2,Mobile,Gift Card,10,True,2026-05-30
SUB113284,2025-07-09,Thailand,Southeast Asia,37,Male,Basic with Ads,6.99,1,Laptop,Credit Card,10,False,2025-11-15
SUB113285,2023-08-08,Mexico,Latin America,66,Female,Premium,22.99,1,Mobile,Gift Card,34,True,2026-05-30
SUB113286,2019-11-23,Nigeria,Africa,42,Male,Basic with Ads,6.99,1,Smart TV,PayPal,79,False,2023-12-03
SUB113287,2017-10-24,Thailand,Southeast Asia,38,Undisclosed,Premium,22.99,4,Laptop,Mobile Wallet,104,True,2026-05-30
SUB113288,2019-02-22,Japan,East Asia,33,Male,Basic with Ads,6.99,1,Tablet,Credit Card,88,False,2024-11-21
SUB113289,2025-07-13,Egypt,Middle East,40,Male,Standard,15.49,1,Smart TV,Credit Card,10,False,2025-09-19
SUB113290,2023-12-19,France,Europe,13,Female,Standard,15.49,1,Game Console,Credit Card,29,True,2026-05-30
SUB113291,2021-12-02,South Korea,East Asia,49,Male,Premium,22.99,4,Smart TV,Credit Card,54,True,2026-05-30
SUB113292,2023-06-18,Mexico,Latin America,19,Female,Standard,15.49,1,Mobile,Credit Card,35,True,2026-05-30
SUB113293,2021-11-27,United States,North America,26,Male,Premium,22.99,2,Smart TV,PayPal,54,False,2022-06-23
SUB113294,2023-01-13,United States,North America,17,Male,Basic with Ads,6.99,1,Laptop,Credit Card,41,True,2026-05-30
SUB113295,2020-12-01,India,South Asia,26,Male,Basic with Ads,6.99,1,Game Console,Credit Card,66,True,2026-05-30
SUB113296,2022-01-19,United Kingdom,Europe,31,Male,Basic with Ads,6.99,1,Mobile,Credit Card,53,False,2022-08-17
SUB113297,2020-11-02,United States,North America,47,Female,Basic with Ads,6.99,1,Mobile,Carrier Billing,67,True,2026-05-30
SUB113298,2018-06-21,South Korea,East Asia,52,Male,Standard,15.49,1,Mobile,Credit Card,96,True,2026-05-30
SUB113299,2016-06-02,Mexico,Latin America,61,Female,Standard,15.49,1,Laptop,Mobile Wallet,121,False,2018-06-04
SUB113300,2022-12-07,Mexico,Latin America,37,Female,Standard,15.49,2,Mobile,PayPal,42,False,2024-02-08
SUB113301,2024-05-16,Turkey,Middle East,33,Male,Premium,22.99,2,Tablet,PayPal,24,True,2026-05-30
SUB113302,2019-02-02,Thailand,Southeast Asia,46,Female,Premium,22.99,1,Smart TV,Credit Card,89,True,2026-05-30
SUB113303,2023-05-24,Turkey,Middle East,24,Female,Standard,15.49,2,Smart TV,PayPal,36,True,2026-05-30
SUB113304,2026-02-25,Brazil,Latin America,23,Female,Premium,22.99,2,Tablet,Credit Card,3,True,2026-05-30
SUB113305,2021-10-01,United States,North America,31,Female,Basic with Ads,6.99,1,Tablet,Debit Card,56,False,2023-03-24
SUB113306,2021-04-27,Argentina,Latin America,35,Male,Standard,15.49,2,Smart TV,Credit Card,62,True,2026-05-30
SUB113307,2017-04-17,United States,North America,13,Male,Premium,22.99,3,Mobile,Credit Card,111,True,2026-05-30
SUB113308,2023-01-12,United States,North America,49,Female,Premium,22.99,1,Game Console,Credit Card,41,True,2026-05-30
SUB113309,2021-07-20,India,South Asia,39,Male,Premium,22.99,1,Mobile,Debit Card,59,True,2026-05-30
SUB113310,2018-04-04,Japan,East Asia,46,Male,Standard,15.49,2,Smart TV,Credit Card,99,False,2026-04-07
SUB113311,2026-02-14,Mexico,Latin America,15,Male,Premium,22.99,2,Mobile,Credit Card,3,True,2026-05-30
SUB113312,2025-02-09,United States,North America,27,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,15,True,2026-05-30
SUB113313,2022-03-29,France,Europe,26,Female,Standard,15.49,2,Smart TV,Mobile Wallet,50,False,2023-01-01
SUB113314,2023-09-22,United States,North America,33,Undisclosed,Standard,15.49,1,Smart TV,Mobile Wallet,32,False,2025-11-24
SUB113315,2025-11-12,India,South Asia,35,Female,Standard,15.49,1,Game Console,Carrier Billing,6,True,2026-05-30
SUB113316,2018-11-09,India,South Asia,47,Non-binary,Basic with Ads,6.99,1,Mobile,Debit Card,92,True,2026-05-30
SUB113317,2020-04-26,India,South Asia,37,Female,Standard,15.49,2,Mobile,Debit Card,74,True,2026-05-30
SUB113318,2024-10-27,France,Europe,26,Male,Basic with Ads,6.99,1,Mobile,PayPal,19,True,2026-05-30
SUB113319,2021-09-19,United States,North America,64,Female,Premium,22.99,2,Mobile,Debit Card,57,True,2026-05-30
SUB113320,2023-05-24,United States,North America,32,Male,Standard,15.49,1,Smart TV,PayPal,36,True,2026-05-30
SUB113321,2023-01-24,United States,North America,24,Male,Standard,15.49,2,Mobile,Credit Card,40,True,2026-05-30
SUB113322,2021-01-30,France,Europe,13,Male,Premium,22.99,1,Mobile,Mobile Wallet,64,True,2026-05-30
SUB113323,2019-06-12,Sweden,Europe,37,Male,Premium,22.99,3,Laptop,Credit Card,84,False,2020-12-01
SUB113324,2023-06-02,Mexico,Latin America,44,Female,Premium,22.99,1,Smart TV,PayPal,36,True,2026-05-30
SUB113325,2018-03-07,Japan,East Asia,21,Female,Standard,15.49,1,Tablet,Debit Card,100,False,2019-04-18
SUB113326,2025-08-28,Nigeria,Africa,44,Male,Standard,15.49,1,Mobile,Carrier Billing,9,False,2026-04-09
SUB113327,2019-01-23,India,South Asia,37,Male,Standard,15.49,1,Smart TV,Credit Card,89,False,2022-07-12
SUB113328,2021-01-06,United States,North America,13,Male,Premium,22.99,2,Mobile,Credit Card,65,True,2026-05-30
SUB113329,2023-03-10,South Korea,East Asia,44,Male,Premium,22.99,1,Mobile,Credit Card,39,True,2026-05-30
SUB113330,2020-12-06,India,South Asia,32,Male,Basic with Ads,6.99,1,Smart TV,PayPal,66,True,2026-05-30
SUB113331,2020-06-04,United Kingdom,Europe,21,Female,Standard,15.49,1,Tablet,Credit Card,72,True,2026-05-30
SUB113332,2019-03-30,United Kingdom,Europe,48,Male,Standard,15.49,1,Mobile,PayPal,87,False,2024-10-13
SUB113333,2018-02-23,India,South Asia,48,Male,Basic with Ads,6.99,1,Tablet,Debit Card,100,True,2026-05-30
SUB113334,2018-06-02,South Korea,East Asia,21,Male,Basic with Ads,6.99,1,Tablet,Credit Card,97,True,2026-05-30
SUB113335,2024-09-15,United Kingdom,Europe,39,Male,Premium,22.99,1,Mobile,Credit Card,20,True,2026-05-30
SUB113336,2021-07-27,United States,North America,38,Female,Premium,22.99,1,Streaming Stick,PayPal,59,True,2026-05-30
SUB113337,2023-11-21,Italy,Europe,35,Male,Basic with Ads,6.99,1,Smart TV,Carrier Billing,30,True,2026-05-30
SUB113338,2025-12-23,Spain,Europe,29,Male,Premium,22.99,2,Smart TV,Mobile Wallet,5,True,2026-05-30
SUB113339,2025-08-01,United States,North America,34,Female,Premium,22.99,1,Smart TV,Gift Card,10,False,2025-09-13
SUB113340,2019-06-03,United States,North America,48,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,85,False,2022-07-30
SUB113341,2026-02-05,United States,North America,41,Male,Basic with Ads,6.99,1,Tablet,Credit Card,3,False,2026-03-18
SUB113342,2023-12-04,United States,North America,13,Undisclosed,Standard,15.49,1,Smart TV,Mobile Wallet,30,True,2026-05-30
SUB113343,2026-03-03,United States,North America,13,Male,Premium,22.99,3,Smart TV,Gift Card,3,True,2026-05-30
SUB113344,2025-06-06,United States,North America,13,Female,Standard,15.49,2,Smart TV,Credit Card,12,True,2026-05-30
SUB113345,2024-08-25,Canada,North America,18,Undisclosed,Premium,22.99,1,Tablet,Debit Card,21,True,2026-05-30
SUB113346,2026-04-26,Canada,North America,26,Female,Basic with Ads,6.99,1,Tablet,Credit Card,1,True,2026-05-30
SUB113347,2025-07-02,Germany,Europe,30,Male,Basic with Ads,6.99,1,Smart TV,PayPal,11,True,2026-05-30
SUB113348,2020-04-05,Brazil,Latin America,35,Male,Premium,22.99,3,Smart TV,PayPal,74,True,2026-05-30
SUB113349,2026-01-22,Spain,Europe,35,Female,Standard,15.49,1,Smart TV,Carrier Billing,4,True,2026-05-30
SUB113350,2025-06-28,France,Europe,35,Female,Standard,15.49,2,Laptop,Credit Card,11,True,2026-05-30
SUB113351,2018-10-19,Turkey,Middle East,50,Male,Premium,22.99,4,Mobile,Credit Card,92,True,2026-05-30
SUB113352,2019-06-02,Spain,Europe,14,Male,Basic with Ads,6.99,1,Tablet,Debit Card,85,True,2026-05-30
SUB113353,2025-05-01,Spain,Europe,40,Male,Standard,15.49,1,Tablet,PayPal,13,True,2026-05-30
SUB113354,2019-07-27,Germany,Europe,40,Undisclosed,Premium,22.99,3,Smart TV,Gift Card,83,True,2026-05-30
SUB113355,2023-10-03,Japan,East Asia,19,Female,Premium,22.99,4,Smart TV,Credit Card,32,True,2026-05-30
SUB113356,2018-04-04,United States,North America,42,Female,Standard,15.49,2,Smart TV,Debit Card,99,True,2026-05-30
SUB113357,2017-02-08,United States,North America,40,Female,Standard,15.49,1,Smart TV,Gift Card,113,True,2026-05-30
SUB113358,2024-10-27,United Kingdom,Europe,35,Non-binary,Basic with Ads,6.99,1,Laptop,Credit Card,19,True,2026-05-30
SUB113359,2022-11-14,United States,North America,13,Female,Basic with Ads,6.99,1,Mobile,Debit Card,43,True,2026-05-30
SUB113360,2022-06-11,United States,North America,48,Male,Basic with Ads,6.99,1,Laptop,Credit Card,48,True,2026-05-30
SUB113361,2019-10-19,United States,North America,38,Male,Standard,15.49,1,Mobile,Credit Card,80,True,2026-05-30
SUB113362,2022-09-04,India,South Asia,41,Male,Premium,22.99,2,Game Console,Credit Card,45,False,2024-10-23
SUB113363,2019-12-08,Thailand,Southeast Asia,13,Female,Basic with Ads,6.99,1,Mobile,Credit Card,78,True,2026-05-30
SUB113364,2025-12-22,United Kingdom,Europe,29,Female,Premium,22.99,3,Smart TV,Credit Card,5,True,2026-05-30
SUB113365,2019-03-23,United States,North America,17,Male,Standard,15.49,2,Game Console,Mobile Wallet,87,True,2026-05-30
SUB113366,2023-05-27,United Kingdom,Europe,52,Female,Basic with Ads,6.99,1,Laptop,Gift Card,36,True,2026-05-30
SUB113367,2024-01-28,India,South Asia,21,Male,Basic with Ads,6.99,1,Mobile,Credit Card,28,False,2026-02-13
SUB113368,2023-01-31,Mexico,Latin America,55,Female,Standard,15.49,1,Smart TV,Debit Card,40,True,2026-05-30
SUB113369,2017-11-02,Brazil,Latin America,48,Male,Basic with Ads,6.99,1,Laptop,PayPal,104,True,2026-05-30
SUB113370,2024-09-03,United States,North America,38,Male,Standard,15.49,1,Mobile,Credit Card,21,True,2026-05-30
SUB113371,2017-06-21,South Korea,East Asia,50,Male,Basic with Ads,6.99,1,Mobile,Credit Card,108,True,2026-05-30
SUB113372,2025-11-24,United States,North America,23,Female,Premium,22.99,4,Smart TV,Debit Card,6,True,2026-05-30
SUB113373,2022-04-17,Mexico,Latin America,26,Female,Basic with Ads,6.99,1,Laptop,Mobile Wallet,50,True,2026-05-30
SUB113374,2023-12-12,Argentina,Latin America,47,Female,Standard,15.49,1,Smart TV,Credit Card,30,False,2024-10-25
SUB113375,2022-03-10,Nigeria,Africa,23,Male,Standard,15.49,2,Mobile,Debit Card,51,True,2026-05-30
SUB113376,2020-09-14,United States,North America,18,Male,Premium,22.99,3,Streaming Stick,Credit Card,69,True,2026-05-30
SUB113377,2024-11-20,France,Europe,31,Female,Standard,15.49,1,Game Console,Credit Card,18,True,2026-05-30
SUB113378,2022-01-27,Germany,Europe,24,Male,Standard,15.49,1,Smart TV,PayPal,52,True,2026-05-30
SUB113379,2022-11-12,Italy,Europe,60,Non-binary,Premium,22.99,1,Mobile,Credit Card,43,True,2026-05-30
SUB113380,2025-11-18,India,South Asia,46,Female,Premium,22.99,4,Game Console,Credit Card,6,True,2026-05-30
SUB113381,2019-06-01,United Kingdom,Europe,28,Male,Premium,22.99,4,Laptop,Mobile Wallet,85,False,2022-07-05
SUB113382,2026-04-17,United States,North America,22,Undisclosed,Basic with Ads,6.99,1,Smart TV,PayPal,1,True,2026-05-30
SUB113383,2022-10-03,United States,North America,40,Female,Premium,22.99,4,Smart TV,Debit Card,44,False,2024-09-25
SUB113384,2020-08-20,Mexico,Latin America,51,Male,Standard,15.49,1,Smart TV,Debit Card,70,True,2026-05-30
SUB113385,2025-01-03,United Kingdom,Europe,39,Male,Premium,22.99,1,Game Console,Credit Card,17,True,2026-05-30
SUB113386,2025-10-28,United States,North America,23,Male,Standard,15.49,2,Smart TV,Debit Card,7,True,2026-05-30
SUB113387,2020-02-14,Canada,North America,17,Female,Basic with Ads,6.99,1,Smart TV,PayPal,76,True,2026-05-30
SUB113388,2019-07-05,South Korea,East Asia,31,Female,Basic with Ads,6.99,1,Mobile,Debit Card,84,True,2026-05-30
SUB113389,2026-03-11,Egypt,Middle East,40,Male,Standard,15.49,2,Tablet,PayPal,2,True,2026-05-30
SUB113390,2021-05-31,Germany,Europe,29,Female,Standard,15.49,2,Smart TV,PayPal,60,True,2026-05-30
SUB113391,2024-08-27,Italy,Europe,49,Male,Standard,15.49,2,Smart TV,Credit Card,21,True,2026-05-30
SUB113392,2025-01-15,France,Europe,42,Female,Premium,22.99,2,Game Console,PayPal,16,True,2026-05-30
SUB113393,2016-04-13,United States,North America,39,Male,Premium,22.99,1,Smart TV,Debit Card,123,True,2026-05-30
SUB113394,2024-12-13,United States,North America,42,Female,Premium,22.99,2,Smart TV,Credit Card,17,True,2026-05-30
SUB113395,2019-06-29,Nigeria,Africa,17,Male,Standard,15.49,2,Mobile,Credit Card,84,True,2026-05-30
SUB113396,2023-02-24,United States,North America,29,Female,Premium,22.99,2,Smart TV,Carrier Billing,39,True,2026-05-30
SUB113397,2022-05-26,United Kingdom,Europe,22,Male,Premium,22.99,3,Laptop,Gift Card,48,True,2026-05-30
SUB113398,2024-05-30,Brazil,Latin America,40,Female,Standard,15.49,1,Game Console,PayPal,24,True,2026-05-30
SUB113399,2023-10-25,United States,North America,22,Female,Standard,15.49,2,Game Console,PayPal,31,False,2026-05-26
SUB113400,2026-04-25,United States,North America,37,Female,Basic with Ads,6.99,1,Tablet,Carrier Billing,1,True,2026-05-30
SUB113401,2023-04-18,South Korea,East Asia,33,Male,Standard,15.49,2,Game Console,Credit Card,38,True,2026-05-30
SUB113402,2025-08-12,India,South Asia,43,Female,Standard,15.49,1,Game Console,Credit Card,9,True,2026-05-30
SUB113403,2021-09-01,Mexico,Latin America,20,Male,Premium,22.99,3,Smart TV,Gift Card,57,False,2022-03-02
SUB113404,2023-04-17,United States,North America,41,Female,Standard,15.49,1,Mobile,Gift Card,38,True,2026-05-30
SUB113405,2020-03-31,South Korea,East Asia,22,Undisclosed,Standard,15.49,1,Mobile,Mobile Wallet,75,False,2020-08-05
SUB113406,2018-01-01,United States,North America,23,Female,Premium,22.99,4,Mobile,Mobile Wallet,102,True,2026-05-30
SUB113407,2021-07-04,Brazil,Latin America,34,Female,Standard,15.49,2,Smart TV,Credit Card,59,False,2023-05-01
SUB113408,2023-06-05,United States,North America,51,Male,Standard,15.49,2,Laptop,Credit Card,36,True,2026-05-30
SUB113409,2025-10-24,United States,North America,25,Female,Standard,15.49,2,Mobile,Credit Card,7,True,2026-05-30
SUB113410,2022-06-12,Germany,Europe,13,Male,Premium,22.99,3,Smart TV,Credit Card,48,False,2022-10-29
SUB113411,2018-05-29,United States,North America,23,Male,Premium,22.99,2,Mobile,Credit Card,97,True,2026-05-30
SUB113412,2018-05-21,France,Europe,30,Male,Standard,15.49,2,Tablet,Credit Card,97,True,2026-05-30
SUB113413,2020-08-05,India,South Asia,60,Female,Basic with Ads,6.99,1,Laptop,PayPal,70,False,2021-05-22
SUB113414,2021-12-13,United States,North America,41,Female,Standard,15.49,2,Smart TV,Debit Card,54,False,2025-07-25
SUB113415,2022-07-10,India,South Asia,26,Female,Premium,22.99,1,Game Console,Gift Card,47,True,2026-05-30
SUB113416,2016-09-01,Turkey,Middle East,34,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,118,True,2026-05-30
SUB113417,2023-02-23,United Kingdom,Europe,56,Male,Standard,15.49,1,Smart TV,Credit Card,39,True,2026-05-30
SUB113418,2026-01-12,United States,North America,32,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,4,True,2026-05-30
SUB113419,2024-08-04,Japan,East Asia,33,Male,Standard,15.49,2,Mobile,Credit Card,22,True,2026-05-30
SUB113420,2022-01-29,United Kingdom,Europe,30,Male,Basic with Ads,6.99,1,Game Console,Credit Card,52,False,2025-11-10
SUB113421,2021-12-15,Germany,Europe,45,Male,Standard,15.49,1,Smart TV,Credit Card,54,True,2026-05-30
SUB113422,2021-05-11,Egypt,Middle East,29,Male,Standard,15.49,1,Mobile,Credit Card,61,True,2026-05-30
SUB113423,2022-12-23,South Korea,East Asia,47,Female,Standard,15.49,2,Tablet,PayPal,41,True,2026-05-30
SUB113424,2019-07-03,United Kingdom,Europe,49,Female,Standard,15.49,1,Mobile,Credit Card,84,True,2026-05-30
SUB113425,2021-04-28,India,South Asia,43,Female,Basic with Ads,6.99,1,Game Console,PayPal,62,True,2026-05-30
SUB113426,2026-01-12,Thailand,Southeast Asia,33,Female,Standard,15.49,2,Mobile,Credit Card,4,True,2026-05-30
SUB113427,2023-06-16,South Korea,East Asia,17,Male,Basic with Ads,6.99,1,Mobile,PayPal,36,True,2026-05-30
SUB113428,2018-03-30,United States,North America,33,Male,Premium,22.99,1,Smart TV,Credit Card,99,True,2026-05-30
SUB113429,2016-10-24,Thailand,Southeast Asia,27,Female,Basic with Ads,6.99,1,Mobile,Credit Card,116,False,2023-08-16
SUB113430,2020-04-10,Indonesia,Southeast Asia,25,Female,Premium,22.99,4,Smart TV,Debit Card,74,True,2026-05-30
SUB113431,2020-11-11,United Kingdom,Europe,32,Male,Standard,15.49,2,Laptop,Debit Card,67,True,2026-05-30
SUB113432,2018-07-13,India,South Asia,42,Male,Basic with Ads,6.99,1,Laptop,PayPal,96,False,2022-05-22
SUB113433,2019-02-02,Mexico,Latin America,27,Female,Premium,22.99,1,Mobile,Debit Card,89,True,2026-05-30
SUB113434,2020-06-10,Canada,North America,18,Male,Basic with Ads,6.99,1,Mobile,Gift Card,72,False,2022-10-25
SUB113435,2018-09-05,South Korea,East Asia,23,Male,Basic with Ads,6.99,1,Laptop,Credit Card,94,False,2019-12-03
SUB113436,2020-11-11,India,South Asia,57,Female,Basic with Ads,6.99,1,Mobile,Mobile Wallet,67,True,2026-05-30
SUB113437,2023-03-23,India,South Asia,43,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,38,False,2023-08-08
SUB113438,2024-06-21,India,South Asia,23,Male,Premium,22.99,2,Tablet,Credit Card,23,True,2026-05-30
SUB113439,2020-11-20,United States,North America,52,Male,Standard,15.49,1,Game Console,Mobile Wallet,67,False,2023-06-21
SUB113440,2023-06-20,France,Europe,32,Male,Basic with Ads,6.99,1,Mobile,Mobile Wallet,35,True,2026-05-30
SUB113441,2023-08-30,United States,North America,65,Female,Standard,15.49,2,Smart TV,PayPal,33,True,2026-05-30
SUB113442,2020-04-25,United Kingdom,Europe,39,Male,Premium,22.99,1,Mobile,Debit Card,74,True,2026-05-30
SUB113443,2025-04-24,Canada,North America,43,Male,Premium,22.99,3,Streaming Stick,Credit Card,13,True,2026-05-30
SUB113444,2024-01-03,United Kingdom,Europe,46,Female,Standard,15.49,1,Tablet,Credit Card,29,True,2026-05-30
SUB113445,2020-07-27,India,South Asia,55,Female,Basic with Ads,6.99,1,Tablet,PayPal,71,True,2026-05-30
SUB113446,2024-10-24,Argentina,Latin America,30,Male,Basic with Ads,6.99,1,Mobile,Carrier Billing,19,True,2026-05-30
SUB113447,2024-12-07,United States,North America,54,Male,Premium,22.99,4,Smart TV,Credit Card,18,True,2026-05-30
SUB113448,2019-03-28,Turkey,Middle East,27,Male,Premium,22.99,1,Smart TV,Mobile Wallet,87,True,2026-05-30
SUB113449,2018-01-03,United States,North America,31,Male,Basic with Ads,6.99,1,Mobile,Mobile Wallet,102,False,2022-04-20
SUB113450,2023-09-27,United Kingdom,Europe,36,Male,Premium,22.99,2,Smart TV,Debit Card,32,True,2026-05-30
SUB113451,2026-03-03,Brazil,Latin America,47,Undisclosed,Basic with Ads,6.99,1,Game Console,Debit Card,3,True,2026-05-30
