title_name,Watch_Hours,Plays,Completion
Toronto Pact,56.71,55,74.54545454545455
The Promise of Berlin V,56.71,55,69.50363636363636
The Circuit of Naples,56.705,36,80.08611111111111
Glass Lisbon,56.68833333333333,38,63.93947368421052
The Sanctuary of Mumbai IV,56.68333333333333,48,71.58125
The Ledger of Toronto II,56.678333333333335,49,64.86530612244898
Hidden Protocol III,56.635,51,61.70196078431373
Neon Shadows III,56.62,57,66.22456140350877
The Mirror of Lagos II,56.605000000000004,59,55.9
Toronto Ledger V,56.56333333333333,42,69.06904761904762
Tender Jakarta II,56.55833333333333,65,67.80615384615385
Iron Promise,56.528333333333336,67,58.18358208955224
The Throne of Toronto IV,56.525,55,48.556363636363635
Golden Sydney,56.51833333333333,43,56.74186046511628
Hollow Istanbul II,56.51,54,62.16851851851852
Electric Mumbai IV,56.50666666666667,41,73.17560975609756
Lost Kingdom III,56.501666666666665,65,54.90923076923077
Electric Madrid,56.5,40,75.66499999999999
Sacred Berlin,56.47833333333333,44,71.29772727272727
The Pact of Toronto III,56.46333333333333,52,58.16923076923077
Silent Odyssey,56.43833333333333,47,64.91489361702128
Frozen Departure II,56.43,51,67.06470588235294
Broken Jakarta IV,56.41166666666667,45,62.67333333333334
Scarlet Cairo IV,56.406666666666666,64,67.7953125
Shattered Anatomy,56.405,36,71.21388888888889
Cairo Requiem II,56.39833333333333,35,80.57428571428571
Detroit Storm V,56.39666666666667,61,60.95573770491803
Burning Sanctuary,56.38166666666667,65,62.707692307692305
The River of Sydney II,56.375,65,65.05230769230769
The Throne of Sydney II,56.37166666666667,66,76.4939393939394
Phantom Cipher,56.36833333333333,62,69.04838709677419
Glass Berlin VI,56.36833333333333,54,74.55925925925925
Madrid Affair,56.36666666666667,47,58.98723404255319
Glass Seoul II,56.36333333333334,50,68.312
Crooked Protocol,56.34166666666667,68,47.81029411764706
Falling Crown III,56.33833333333333,44,77.59545454545454
Broken Legacy,56.32333333333333,56,73.58749999999999
Eternal Mirror III,56.31,45,58.657777777777774
The Expedition of Bangkok IV,56.30833333333334,43,59.972093023255816
The Horizon of Berlin II,56.306666666666665,43,76.28372093023255
The Crown of Tokyo,56.27333333333333,52,63.65384615384615
Mumbai Verdict II,56.22,57,59.17894736842105
Scarlet River,56.211666666666666,53,56.816981132075476
Mumbai Legacy II,56.205,50,70.992
Tokyo Syndicate,56.20166666666667,51,59.03137254901961
Seoul Protocol III,56.195,53,62.37169811320754
Scarlet Cairo II,56.178333333333335,71,49.456338028169014
The Shadows of Bogota II,56.175,70,72.94285714285714
Reckless Frequency,56.17,38,73.29736842105264
Wild Istanbul,56.16166666666667,60,49.26
Velvet Istanbul III,56.15833333333333,48,73.12708333333333
Brilliant Lagos IV,56.14666666666667,46,53.85434782608696
Sydney Shadows IV,56.14,51,55.04117647058823
Wild Circuit,56.138333333333335,49,72.3530612244898
Glass Berlin IV,56.13333333333333,43,73.8953488372093
The Heist of Jakarta,56.13,67,54.04328358208955
Electric Confession,56.123333333333335,46,77.05434782608695
Frozen Seoul IV,56.123333333333335,46,69.71304347826087
Lisbon Algorithm II,56.12,54,64.28518518518518
Sacred Expedition II,56.108333333333334,65,51.792307692307695
The Odyssey of Mumbai II,56.085,52,61.059615384615384
Golden Seoul,56.08166666666666,50,51.758
Wild Crown II,56.071666666666665,57,53.6578947368421
Hidden Cairo II,56.06333333333333,49,57.69387755102041
Jakarta Kingdom III,56.04,54,62.8962962962963
Crooked Lisbon,56.028333333333336,65,52.24
Rising Sydney,56.02333333333333,41,74.52439024390245
Brilliant Hamburg,56.02,62,51.627419354838715
Hollow Bogota,56.019999999999996,59,52.750847457627124
Toronto Odyssey II,56.01833333333333,56,62.526785714285715
Electric Sanctuary,55.99333333333333,50,55.071999999999996
Lisbon Throne,55.973333333333336,45,60.18888888888889
Wild Frequency II,55.95666666666666,54,59.21296296296296
Glass Departure II,55.94833333333333,47,58.06595744680851
Golden Garden,55.94166666666667,47,66.75106382978724
Iron Hamburg III,55.93833333333333,38,63.99473684210527
The Circuit of Marseille II,55.93333333333334,57,70.09122807017543
Whispering Lagos VII,55.93,49,55.68163265306123
Restless Storm,55.92,52,75.90384615384616
Reckless Circuit,55.916666666666664,41,76.47560975609755
Naples Requiem V,55.89833333333333,70,64.73714285714286
Reckless Echoes,55.885,58,49.8448275862069
Silent Tokyo V,55.873333333333335,63,45.479365079365074
Naples Syndicate V,55.865,55,57.49636363636364
Burning Requiem,55.84166666666667,63,70.91428571428573
Iron Sanctuary II,55.81666666666667,57,51.098245614035086
Naples Ledger II,55.81,48,60.14166666666667
Hollow Confession,55.79833333333333,44,68.53863636363636
Last Istanbul,55.795,72,52.2375
Tender Shadows,55.79,42,74.48095238095237
Sacred Toronto,55.785,73,62.80821917808219
Distant Jakarta IV,55.78,47,66.54468085106383
The Echoes of Cairo II,55.76833333333333,47,62.45744680851064
The Anatomy of Lagos II,55.75833333333333,57,66.69298245614036
Hamburg Crown III,55.751666666666665,42,71.10714285714286
Glass Oslo,55.725,63,58.96031746031746
Hamburg Empire III,55.714999999999996,46,65.46739130434783
Crimson Lagos II,55.708333333333336,51,76.21176470588236
The Reckoning of Mumbai,55.705,39,64.44358974358975
The Legacy of Madrid VI,55.653333333333336,41,70.20975609756097
The Anatomy of Oslo,55.64833333333333,72,64.40555555555555
Mumbai Algorithm II,55.64666666666667,61,55.281967213114754
The Frequency of Mumbai II,55.638333333333335,39,83.92307692307692
Tender Lisbon III,55.63166666666667,52,74.64423076923077
Phantom Requiem II,55.61,47,63.95106382978723
Hamburg Frequency II,55.60166666666667,49,61.33265306122449
Sydney Promise II,55.595,43,63.58139534883721
Wild Anatomy,55.585,55,56.152727272727276
Toronto Odyssey,55.57333333333333,51,66.02549019607844
Restless Naples III,55.553333333333335,50,65.344
Electric Hamburg II,55.550000000000004,49,68.0204081632653
Seoul Protocol,55.55,47,65.06382978723404
The Reckoning of Cairo II,55.54333333333334,60,46.285
Seoul Shadows,55.54333333333334,49,66.03673469387755
Brilliant Sydney V,55.54,56,75.32857142857142
Sacred Naples,55.53666666666667,45,74.04888888888888
Silent Harvest II,55.526666666666664,58,63.81206896551724
Naples Reckoning,55.525,53,80.58301886792452
The Echoes of Madrid II,55.52166666666667,43,63.50232558139535
Midnight Expedition II,55.51,49,68.65306122448979
Wild Frequency III,55.49166666666667,62,62.443548387096776
The Promise of Jakarta IV,55.49166666666667,63,74.43333333333334
Shattered Hamburg II,55.49,53,62.20377358490566
Forgotten Jakarta II,55.473333333333336,49,58.56530612244899
Shattered Naples,55.473333333333336,44,74.89772727272727
Hamburg Reckoning III,55.458333333333336,75,54.781333333333336
Berlin Empire III,55.45666666666666,59,53.71186440677966
Rising Detroit II,55.45,41,54.4609756097561
Toronto Shadows II,55.445,58,60.37413793103448
Quiet Toronto II,55.44166666666666,42,70.0952380952381
Distant Horizon,55.44166666666666,42,64.39285714285714
Tokyo River,55.44,45,74.6711111111111
Crimson Inheritance,55.431666666666665,58,57.34310344827586
Golden Cairo II,55.40833333333333,52,66.6076923076923
Marseille Anatomy II,55.40166666666667,50,58.318000000000005
Whispering Toronto,55.39,77,62.54935064935065
Sydney Empire IV,55.376666666666665,52,73.45769230769231
The Protocol of Bogota V,55.32833333333333,50,60.36600000000001
Endless Toronto II,55.32666666666667,44,72.55454545454546
Gilded Garden,55.285000000000004,44,57.98636363636364
Bogota Pact,55.27333333333333,46,70.6804347826087
Toronto Affair II,55.230000000000004,45,61.35777777777778
Midnight Anatomy II,55.22666666666667,53,52.53962264150943
Istanbul Frequency,55.218333333333334,37,67.83783783783784
The Crown of Mumbai,55.21666666666667,50,53.87
The Anatomy of Sydney,55.211666666666666,41,57.302439024390246
Mumbai Promise,55.185,46,78.24130434782609
Naples Verdict,55.153333333333336,57,59.23508771929825
Golden Paradox,55.135,45,62.29111111111111
The Garden of Madrid,55.11833333333333,60,64.09
The Lighthouse of Madrid,55.108333333333334,45,48.662222222222226
The Throne of Naples III,55.108333333333334,51,62.333333333333336
Hollow Promise,55.08,35,51.31428571428572
Wild Echoes III,55.071666666666665,55,60.07818181818182
Electric Istanbul II,55.071666666666665,56,54.635714285714286
Electric Ledger,55.05166666666667,66,64.9969696969697
Brilliant Circuit II,55.028333333333336,47,72.42553191489361
Velvet Empire,55.01166666666667,54,54.57592592592592
Mumbai Pact,55.01166666666666,64,62.125
The Legacy of Lagos V,55.00333333333333,49,54.75714285714285
Madrid Protocol II,54.99333333333333,39,68.78717948717949
Eternal Mumbai III,54.99333333333333,70,54.80142857142857
Forgotten River,54.968333333333334,50,62.824
Naples Garden,54.96,55,54.50545454545455
Lagos Heist V,54.946666666666665,51,63.998039215686276
Tender Seoul III,54.928333333333335,37,71.26216216216216
Whispering Bangkok V,54.92333333333333,43,66.06744186046512
Oslo River,54.91166666666667,46,73.83695652173913
Neon Berlin,54.905,55,59.31272727272727
The Mirror of Jakarta,54.905,48,61.28125
The Circuit of Detroit IV,54.88166666666667,41,61.775609756097566
Berlin Departure V,54.87166666666667,48,59.12916666666666
Reckless Seoul,54.86666666666667,42,65.30952380952381
Bogota Cipher,54.865,60,51.763333333333335
Gilded Pact II,54.861666666666665,43,74.31395348837209
The Tide of Naples V,54.85666666666667,42,55.96190476190476
Sacred Harvest II,54.845,64,56.50625
The Shadows of Oslo II,54.843333333333334,65,57.52769230769231
Phantom Kingdom,54.833333333333336,50,65.156
The Verdict of Istanbul IV,54.82666666666667,47,67.3
Falling Hamburg III,54.821666666666665,54,66.93888888888888
Electric Toronto II,54.821666666666665,37,62.16756756756756
Golden Throne,54.79333333333334,57,54.9280701754386
Mumbai Expedition II,54.788333333333334,49,59.36734693877551
Crooked Verdict II,54.763333333333335,61,66.5
Crimson Mirror II,54.74,50,77.28399999999999
Tokyo Paradox II,54.736666666666665,48,57.02291666666667
Hollow Confession III,54.736666666666665,59,44.889830508474574
Savage Tokyo,54.733333333333334,59,46.39322033898305
Lagos Garden II,54.705,54,62.662962962962965
The Reckoning of Bogota IV,54.70333333333333,55,62.158181818181816
Hidden Horizon,54.693333333333335,45,66.29333333333332
The Odyssey of Cairo,54.678333333333335,47,49.86595744680851
Neon River,54.66166666666667,52,57.85961538461538
Reckless Lisbon II,54.66,41,74.75365853658536
Quiet Lighthouse V,54.655,50,52.053999999999995
The Horizon of Bogota III,54.653333333333336,52,63.70576923076923
Electric Shadows V,54.64,59,66.15423728813559
Bogota Echoes IV,54.63,52,60.0326923076923
Madrid Inheritance III,54.61,39,62.694871794871794
Frozen Cipher,54.605,61,45.51311475409836
Seoul Circuit II,54.60166666666667,52,67.02307692307691
Lost Paradox III,54.596666666666664,39,73.68717948717949
Reckless Sydney,54.58833333333333,60,62.038333333333334
The Garden of Bogota,54.58833333333333,49,63.06122448979592
Silent Seoul,54.585,43,59.960465116279074
Savage Sydney II,54.55166666666667,51,59.41764705882353
The Promise of Madrid IV,54.54666666666667,45,67.97333333333334
Crooked Shadows,54.53666666666667,64,63.125
Mumbai Tide III,54.52166666666667,51,66.12549019607843
Scarlet Garden,54.5,52,52.840384615384615
Toronto Promise II,54.5,42,63.30476190476191
Silent Marseille II,54.46,54,54.51481481481482
Neon Mirror,54.45166666666667,50,56.818000000000005
Detroit Requiem III,54.38666666666667,49,55.96938775510204
The Requiem of Lagos II,54.37833333333333,57,66.56666666666666
Hollow Jakarta,54.375,37,69.43243243243244
The Mirror of Toronto II,54.375,46,59.589130434782604
The Paradox of Toronto,54.36666666666667,49,52.004081632653055
Bogota Paradox III,54.361666666666665,36,80.1888888888889
Detroit Heist,54.35666666666667,38,81.73947368421052
The Inheritance of Sydney,54.346666666666664,55,49.407272727272726
Hidden Sanctuary,54.335,41,58.47073170731708
Endless Jakarta III,54.32,42,64.67142857142856
The Echoes of Oslo II,54.31333333333333,51,43.76862745098039
Shattered Istanbul,54.31166666666667,48,59.55625
The Departure of Seoul,54.305,64,62.084375
Whispering Expedition,54.29,37,54.69189189189189
The Echoes of Mumbai III,54.288333333333334,46,60.00869565217391
Distant Inheritance,54.263333333333335,57,65.65438596491228
The Crown of Lisbon,54.25666666666667,41,70.25853658536585
Mumbai Throne,54.236666666666665,59,58.06101694915254
Gilded Lagos II,54.235,53,63.9566037735849
Shattered Harvest,54.225,61,51.77704918032787
The Kingdom of Hamburg,54.21666666666667,44,63.73863636363637
Gilded Verdict II,54.21333333333333,54,56.833333333333336
Tokyo Affair,54.211666666666666,57,57.6438596491228
Naples Cipher II,54.20666666666666,57,64.85438596491228
Crooked Jakarta,54.20333333333333,52,56.340384615384615
Phantom Jakarta,54.185,41,66.08048780487805
Crimson Throne,54.18333333333333,57,57.03508771929825
Naples River III,54.17,55,57.370909090909095
Falling Istanbul,54.156666666666666,56,46.05357142857143
Quiet Tide III,54.145,54,55.2
The Echoes of Mumbai II,54.126666666666665,52,68.63269230769231
Golden Anatomy,54.11333333333334,55,48.38727272727273
Toronto Confession III,54.096666666666664,58,53.80517241379311
Silent Jakarta,54.08166666666667,52,53.79807692307692
Quiet Tokyo VI,54.074999999999996,63,55.973015873015875
Crooked Madrid III,54.06333333333333,40,76.515
Silent Oslo II,54.053333333333335,61,69.95245901639345
Quiet Harvest,54.05166666666666,50,61.198
Neon Algorithm II,54.04833333333333,55,58.96181818181818
Berlin Heist,54.045,55,58.37818181818182
The Promise of Detroit V,54.028333333333336,51,66.20196078431373
Crimson Garden IV,54.001666666666665,58,56.998275862068965
Bitter Oslo,53.97666666666667,40,69.2
Neon Tokyo III,53.973333333333336,51,58.79019607843138
Forgotten Bogota II,53.96666666666667,53,63.64339622641509
The Heist of Detroit,53.96,40,72.91499999999999
Velvet Marseille,53.95,51,59.32549019607843
The Verdict of Berlin VI,53.94833333333333,47,57.88085106382979
Mumbai Odyssey III,53.946666666666665,54,59.337037037037035
The Algorithm of Hamburg II,53.946666666666665,56,68.00535714285715
Oslo Harvest III,53.916666666666664,42,71.98095238095237
Rising Legacy,53.915,55,56.019999999999996
The Pact of Seoul,53.915,38,64.97631578947369
The Verdict of Lagos VI,53.903333333333336,71,52.956338028169014
Hollow Naples IV,53.88666666666666,48,73.22083333333333
Shattered Mumbai III,53.86833333333333,53,64.87547169811322
Forgotten Cairo III,53.858333333333334,51,55.57254901960784
The Harvest of Mumbai,53.85166666666667,42,58.280952380952385
Burning Berlin II,53.839999999999996,46,78.0195652173913
Falling Frequency VI,53.835,35,46.14
Falling Toronto V,53.82333333333333,48,62.885416666666664
Lisbon Departure II,53.818333333333335,52,67.50192307692308
Neon Mumbai II,53.815,39,66.75384615384615
Wild Lagos III,53.80166666666667,46,67.47173913043478
Savage Seoul II,53.8,42,76.85714285714286
Brilliant Hamburg IV,53.795,49,61.56938775510204
Detroit Confession II,53.785000000000004,42,65.11666666666667
The Protocol of Seoul III,53.781666666666666,44,67.90454545454546
Brilliant Jakarta,53.76,39,72.54102564102564
Hollow Affair,53.75,50,61.42
Mumbai Paradox,53.723333333333336,39,73.14615384615384
Toronto Heist VI,53.72,48,65.20208333333333
The Circuit of Sydney,53.71333333333333,35,67.21142857142857
Restless Sydney II,53.71333333333333,47,62.329787234042556
Tokyo Expedition,53.711666666666666,71,54.03239436619718
Distant Protocol,53.69,38,69.4921052631579
Istanbul Empire II,53.685,56,63.91428571428571
The Lighthouse of Bangkok III,53.655,65,60.4
Madrid Throne,53.64666666666667,43,77.17906976744186
Hamburg Crown IV,53.64666666666667,47,62.265957446808514
The Horizon of Istanbul,53.63666666666667,58,50.43793103448276
Velvet Requiem II,53.62166666666667,39,64.95128205128205
Cairo Horizon IV,53.62166666666667,55,67.24727272727273
The Kingdom of Seoul,53.62,43,71.94418604651163
Golden Cairo,53.61,57,53.74736842105263
Golden Berlin III,53.61,48,60.37083333333334
Midnight Detroit II,53.596666666666664,54,53.644444444444446
The Mirror of Hamburg,53.59,50,68.422
Bangkok Syndicate IV,53.57333333333333,49,67.62857142857143
Savage Storm IV,53.55833333333333,44,76.0840909090909
The Lighthouse of Lisbon III,53.55833333333333,47,53.846808510638304
The Horizon of Lisbon,53.556666666666665,48,69.01041666666667
Savage Frequency III,53.556666666666665,42,63.22857142857143
The Verdict of Madrid,53.553333333333335,48,71.97916666666667
Shattered Crown II,53.545,70,79.13142857142857
Broken Harvest II,53.53333333333333,35,59.59428571428572
Lisbon River,53.525,48,61.385416666666664
Quiet Bogota III,53.515,65,47.95538461538462
Glass Harvest II,53.51,57,69.55263157894737
The Circuit of Detroit,53.49166666666667,43,62.71395348837209
Madrid Ledger II,53.48833333333333,42,75.65714285714286
Marseille Heist VI,53.483333333333334,52,52.30576923076923
Quiet Shadows II,53.48166666666667,37,66.71351351351352
Frozen Echoes,53.47666666666667,55,58.93272727272728
Glass Promise,53.471666666666664,48,63.66041666666666
Crimson Detroit IV,53.445,43,74.57441860465116
The River of Oslo,53.445,59,61.771186440677965
The Legacy of Naples II,53.435,73,67.56438356164384
The Sanctuary of Mumbai V,53.42166666666667,49,61.710204081632654
Lost Toronto V,53.42,58,47.6448275862069
The Lighthouse of Oslo II,53.41166666666667,41,63.03658536585366
The Garden of Istanbul III,53.401666666666664,48,64.18541666666667
Hidden Storm III,53.39833333333333,50,58.248000000000005
Falling Lisbon,53.39833333333333,58,52.6051724137931
Endless Promise,53.38666666666666,59,67.0135593220339
Phantom Marseille V,53.375,46,72.52608695652174
Istanbul Pact,53.36833333333333,42,76.24047619047619
Endless Berlin,53.36666666666667,43,68.93953488372094
The Algorithm of Berlin IV,53.355,45,72.60222222222222
Lost Promise II,53.345,45,52.68888888888889
Velvet Reckoning,53.315,47,63.02340425531915
The Algorithm of Madrid IV,53.31,44,63.21590909090909
Madrid River V,53.29,43,74.35813953488372
The Odyssey of Naples,53.25666666666667,48,68.63333333333334
Gilded Hamburg III,53.25666666666667,43,70.78139534883721
The Cipher of Berlin II,53.251666666666665,47,74.70425531914893
Last Lisbon IV,53.248333333333335,44,60.01363636363636
Seoul Horizon II,53.236666666666665,40,62.8725
Jakarta Algorithm V,53.233333333333334,44,65.39999999999999
The River of Lagos V,53.22,52,57.940384615384616
Marseille Odyssey,53.215,51,61.37647058823529
Velvet Confession III,53.166666666666664,60,54.81166666666666
Rising Lisbon III,53.153333333333336,56,61.239285714285714
The Empire of Lagos III,53.126666666666665,44,60.372727272727275
Falling Sanctuary II,53.11833333333333,53,58.37358490566038
Hamburg Sanctuary III,53.11833333333333,44,73.9090909090909
The Garden of Madrid II,53.11333333333333,46,76.13260869565217
Bitter Lagos II,53.108333333333334,75,48.827999999999996
Shattered Lagos,53.10333333333333,59,45.76101694915254
Hollow Throne,53.05,50,73.176
Istanbul Paradox III,53.03333333333333,81,56.11358024691358
Hamburg Affair IV,53.026666666666664,54,55.05925925925926
The Inheritance of Lagos III,53.02166666666667,47,67.6872340425532
The Protocol of Berlin II,52.99333333333333,42,85.05714285714286
The Requiem of Seoul,52.99166666666667,49,66.89387755102041
The Echoes of Cairo,52.99,44,63.37954545454545
Glass Legacy IV,52.986666666666665,44,63.377272727272725
The Circuit of Lisbon,52.985,61,58.55245901639345
The Departure of Seoul III,52.983333333333334,44,76.04545454545455
Distant Empire IV,52.95666666666666,47,54.95744680851064
Whispering Cipher III,52.95166666666667,45,64.76888888888888
Madrid Sanctuary II,52.94833333333333,41,83.30731707317074
Forgotten Cairo,52.945,46,57.53695652173913
Midnight Lagos,52.93666666666667,48,58.043749999999996
The Requiem of Mumbai,52.93,57,65.54035087719299
Quiet Algorithm,52.928333333333335,52,58.16538461538461
The Requiem of Hamburg,52.91,60,50.87
Istanbul Requiem,52.9,52,65.6423076923077
Whispering Paradox II,52.9,49,65.42448979591838
Midnight Shadows,52.89833333333333,60,60.125
Lagos Ledger,52.86,41,57.72682926829269
The Pact of Lisbon,52.85666666666667,53,58.090566037735854
Hamburg Affair III,52.824999999999996,53,68.73962264150943
The Verdict of Marseille,52.815,53,54.84905660377358
Iron Crown II,52.80166666666667,44,69.23636363636363
The Echoes of Hamburg II,52.79666666666667,54,69.84814814814816
The Tide of Sydney II,52.795,46,53.380434782608695
Marseille Crown IV,52.791666666666664,60,51.25
Quiet Lagos III,52.79,42,69.19761904761906
Frozen Ledger,52.763333333333335,60,42.555
Sydney Affair II,52.74166666666667,61,60.326229508196725
Madrid Pact,52.73166666666667,53,59.696226415094344
The Lighthouse of Mumbai III,52.72833333333333,51,62.65686274509804
Sydney Tide IV,52.696666666666665,42,63.8
The Syndicate of Cairo,52.67333333333333,39,67.52820512820513
Crooked Kingdom III,52.665,49,52.0
Bitter Madrid III,52.66166666666667,52,71.47692307692309
Jakarta Protocol III,52.66,38,71.67894736842106
The Verdict of Tokyo II,52.655,37,65.18648648648649
The Syndicate of Hamburg II,52.64333333333333,42,76.73809523809524
Tokyo Affair III,52.61,52,67.45192307692308
The Affair of Hamburg VI,52.605000000000004,45,63.18444444444445
Berlin Affair V,52.568333333333335,40,67.965
Bitter Anatomy II,52.56666666666667,39,61.266666666666666
Brilliant Cairo IV,52.56333333333333,47,57.34468085106383
The River of Detroit IV,52.553333333333335,56,57.455357142857146
The Verdict of Mumbai III,52.541666666666664,56,52.605357142857144
The Legacy of Tokyo,52.51166666666666,40,63.0225
Crimson Sanctuary II,52.50666666666667,58,58.41034482758621
Naples Affair,52.49,51,55.13725490196079
Brilliant Frequency,52.48833333333334,54,55.02222222222222
The Affair of Seoul,52.48,45,62.48
Bangkok Confession III,52.45166666666667,50,75.842
Hamburg Requiem II,52.45,38,47.58684210526316
Broken Jakarta III,52.449999999999996,49,49.40816326530612
Sydney Affair,52.449999999999996,51,62.96078431372549
Phantom Madrid IV,52.44833333333334,48,62.42916666666667
Lagos Kingdom II,52.44166666666666,48,63.03125
The Kingdom of Madrid,52.43,54,57.120370370370374
Marseille Departure IV,52.39833333333333,40,68.9525
The Confession of Toronto,52.38,63,64.78888888888889
Crimson Berlin VII,52.36666666666667,40,70.135
Scarlet Toronto IV,52.343333333333334,73,58.93835616438356
Tokyo Circuit II,52.295,44,59.925
Sydney Ledger IV,52.27166666666667,53,75.85471698113209
Phantom Kingdom IV,52.24,66,61.68030303030303
Distant Lagos,52.24,39,65.87692307692308
Glass Crown III,52.235,53,52.79622641509434
Electric Hamburg III,52.233333333333334,50,57.496
Forgotten Tide IV,52.23166666666667,44,58.37954545454545
Brilliant Garden III,52.23166666666667,46,67.45652173913044
The Legacy of Madrid IV,52.22833333333333,54,71.63888888888889
Lost Affair,52.21,41,62.119512195121956
Lost Verdict,52.208333333333336,44,65.9159090909091
Crooked Circuit,52.195,45,53.95111111111112
The Odyssey of Toronto V,52.18,47,57.92553191489362
Paper Sanctuary,52.17,57,75.21754385964911
Restless Hamburg,52.163333333333334,47,57.40425531914894
Wild Verdict,52.16,46,62.99130434782609
Shattered Bangkok II,52.16,57,54.90526315789474
The Storm of Berlin II,52.12166666666667,47,76.48510638297873
Velvet River II,52.12,65,51.73384615384615
The Inheritance of Berlin,52.115,53,68.60754716981131
The Mirror of Oslo III,52.093333333333334,44,58.225
Burning Garden II,52.086666666666666,48,65.77083333333333
Detroit Heist VI,52.07,34,68.06470588235294
Hamburg Empire II,52.055,47,52.738297872340425
Neon Ledger IV,52.04833333333333,41,72.54878048780488
Lisbon Syndicate,52.04,45,57.82666666666666
Whispering Sanctuary III,52.04,44,56.76363636363636
Scarlet Legacy II,52.02166666666667,49,57.91224489795918
Neon Horizon III,52.019999999999996,43,62.579069767441865
The Kingdom of Lisbon,52.013333333333335,39,70.81538461538462
The Echoes of Mumbai,51.97,51,52.7078431372549
Bangkok Shadows,51.968333333333334,48,66.97291666666666
Tokyo River II,51.96,50,60.534
Golden Toronto VI,51.95166666666667,52,63.763461538461534
Iron Tide II,51.945,57,48.81228070175439
Falling Throne II,51.925,45,61.27111111111112
Lagos Ledger II,51.913333333333334,55,56.63272727272727
Phantom Lisbon,51.88666666666667,53,49.35471698113208
Oslo Storm II,51.88333333333333,42,75.63095238095238
Midnight Naples,51.87166666666667,37,74.44864864864864
Tokyo Ledger VI,51.86333333333333,48,70.46666666666667
Bogota Storm IV,51.85666666666667,59,39.34915254237288
Frozen Istanbul II,51.85,50,64.81
Brilliant Hamburg V,51.84,52,65.73653846153846
Iron Berlin II,51.81166666666667,40,59.33
Lagos Departure III,51.81,64,73.59375
The Empire of Marseille,51.79666666666667,61,45.08032786885246
Crooked Istanbul,51.78666666666667,39,76.6051282051282
Broken Legacy III,51.75,44,81.10909090909091
Madrid Echoes V,51.74666666666667,44,54.695454545454545
Shattered Istanbul III,51.74333333333333,65,65.42923076923077
The Affair of Cairo,51.74166666666667,58,58.82586206896552
Tokyo Cipher IV,51.725,51,56.34705882352941
Iron Seoul III,51.718333333333334,33,79.67878787878789
Forgotten Echoes III,51.711666666666666,49,47.963265306122445
Neon Legacy,51.69,49,60.85918367346939
The Storm of Mumbai,51.68833333333333,35,81.29142857142857
Lagos Paradox,51.681666666666665,39,70.98205128205129
Hollow Circuit II,51.678333333333335,47,68.01489361702127
The Algorithm of Cairo IV,51.65833333333333,58,69.40172413793104
The Syndicate of Istanbul,51.64833333333333,49,56.973469387755095
Crooked Paradox,51.63666666666667,37,70.97027027027028
Bitter Tide,51.63166666666667,38,67.93157894736842
The Storm of Lisbon II,51.608333333333334,38,66.78684210526316
The Affair of Hamburg,51.59833333333333,45,54.59111111111111
The Shadows of Berlin,51.58833333333333,53,52.14150943396226
Silent Echoes,51.58,43,70.55813953488372
The Heist of Oslo III,51.54833333333333,54,67.38703703703703
Forgotten Heist,51.545,62,49.38225806451613
Wild Detroit,51.541666666666664,55,66.15272727272728
The Kingdom of Jakarta VII,51.541666666666664,41,70.49024390243902
The Crown of Sydney II,51.54,44,67.58181818181818
Quiet Sydney,51.498333333333335,44,70.92727272727274
Hidden Verdict II,51.49666666666666,54,68.11111111111111
Crimson Algorithm,51.49333333333333,46,65.20652173913044
Electric Sydney VI,51.49,33,73.71212121212122
The Anatomy of Madrid IV,51.486666666666665,56,51.55535714285714
Detroit Circuit,51.47833333333333,43,72.55348837209303
Scarlet Pact,51.471666666666664,38,65.53684210526316
Eternal Algorithm,51.47,56,67.24464285714285
Golden Madrid,51.461666666666666,51,61.15098039215686
Phantom Paradox III,51.455,47,60.268085106382976
Shattered Expedition,51.44166666666666,47,54.725531914893615
Velvet Confession V,51.431666666666665,59,69.73559322033897
Silent Lagos,51.41166666666667,44,77.0340909090909
Forgotten Cairo II,51.395,49,58.816326530612244
Paper Lagos,51.39333333333333,50,68.528
Distant Odyssey,51.391666666666666,47,59.648936170212764
The Reckoning of Oslo IV,51.38,44,64.86590909090908
The Sanctuary of Cairo IV,51.35333333333333,40,58.3525
The Syndicate of Sydney II,51.35166666666667,47,56.99361702127659
Madrid Odyssey IV,51.33166666666666,55,84.84
Burning Oslo,51.32666666666667,47,68.2531914893617
Detroit Lighthouse,51.32333333333334,46,61.41956521739131
The Algorithm of Oslo II,51.30166666666667,55,64.32545454545455
Mumbai Heist IV,51.285,38,55.84473684210526
Whispering Pact II,51.27333333333333,52,66.475
Cairo Frequency II,51.27166666666667,41,70.79024390243903
The Mirror of Tokyo III,51.263333333333335,48,68.175
Marseille Tide II,51.24666666666667,49,52.285714285714285
The Promise of Oslo IV,51.24666666666666,40,74.6425
Marseille Inheritance,51.23833333333333,53,65.17547169811321
Falling Odyssey II,51.235,47,69.58936170212766
Crimson Affair II,51.22833333333333,50,69.846
Oslo Ledger,51.223333333333336,50,52.536
The Mirror of Cairo IV,51.205,46,67.4608695652174
The Departure of Detroit V,51.2,55,45.78545454545454
Crimson Marseille,51.163333333333334,45,47.36666666666667
Falling Toronto,51.156666666666666,47,57.8
Shattered Sydney IV,51.155,48,60.9
Golden Horizon III,51.153333333333336,61,64.50983606557377
Crimson Naples II,51.15,55,64.13090909090909
